-0.200,-86818.462,-86817.930,-86817.893,0.000,0.510,0.040,0.540
0.200,-86818.469,-86817.944,-86817.911,0.040,0.520,0.000,0.550
-0.400,-86818.446,-86817.926,-86817.856,0.000,0.500,0.080,0.550
0.400,-86818.460,-86817.958,-86817.888,0.070,0.510,0.000,0.570
-0.600,-86818.422,-86817.913,-86817.812,0.000,0.480,0.120,0.560
0.600,-86818.443,-86817.964,-86817.856,0.110,0.500,0.000,0.590
-0.800,-86818.389,-86817.891,-86817.759,0.000,0.460,0.160,0.570
0.800,-86818.418,-86817.962,-86817.817,0.140,0.480,0.000,0.610
0.000,-86818.470,-86817.925,-86817.923,0.000,0.530,0.000,0.530
-1.200,-86818.299,-86817.823,-86817.632,0.000,0.430,0.250,0.570
1.200,-86818.344,-86817.934,-86817.711,0.200,0.450,0.000,0.650
-1.400,-86818.241,-86817.777,-86817.556,0.000,0.420,0.310,0.580
1.400,-86818.294,-86817.908,-86817.644,0.230,0.440,0.000,0.670
-1.600,-86818.174,-86817.720,-86817.472,0.000,0.410,0.360,0.580
1.600,-86818.237,-86817.874,-86817.569,0.260,0.420,0.000,0.690
-1.800,-86818.099,-86817.655,-86817.382,0.000,0.400,0.410,0.580
1.800,-86818.172,-86817.832,-86817.485,0.280,0.400,0.000,0.720
-1.000,-86818.348,-86817.861,-86817.699,0.000,0.450,0.200,0.570
1.000,-86818.385,-86817.952,-86817.768,0.170,0.470,0.000,0.630
-2.200,-86817.924,-86817.500,-86817.180,0.000,0.390,0.530,0.580
2.200,-86818.017,-86817.724,-86817.290,0.330,0.360,0.000,0.760
-2.400,-86817.824,-86817.410,-86817.068,0.000,0.380,0.590,0.570
2.400,-86817.928,-86817.657,-86817.180,0.350,0.340,0.000,0.790
-2.600,-86817.715,-86817.312,-86816.949,0.000,0.390,0.650,0.570
2.600,-86817.832,-86817.582,-86817.062,0.360,0.320,0.000,0.810
-2.800,-86817.597,-86817.204,-86816.823,0.000,0.390,0.720,0.570
2.800,-86817.727,-86817.498,-86816.934,0.380,0.300,0.000,0.840
-2.000,-86818.016,-86817.582,-86817.285,0.000,0.390,0.470,0.580
2.000,-86818.099,-86817.783,-86817.391,0.310,0.380,0.000,0.740
-3.000,-86817.471,-86817.089,-86816.691,0.000,0.390,0.790,0.570
3.000,-86817.615,-86817.406,-86816.799,0.400,0.280,0.000,0.860
4.000,-86816.932,-86816.811,-86815.994,0.440,0.170,0.000,0.990
5.000,-86816.033,-86815.975,-86814.987,0.450,0.050,0.000,1.110
6.000,-86814.873,-86814.856,-86813.808,0.400,0.040,0.000,1.270
